834,2001,235,50.00,100.00,201 to 500 employees
839,1980,282,1.00,2000.00,10000+ employees
843,1986,439,100.00,500.00,1001 to 5000 employees
850,1997,441,100.00,500.00,1001 to 5000 employees
1485,1997,441,100.00,500.00,1001 to 5000 employees
854,1889,442,5.00,10000.00,10000+ employees
1104,1889,442,5.00,10000.00,10000+ employees
858,1954,444,1.00,2000.00,10000+ employees
860,2007,115,25.00,50.00,51 to 200 employees
863,2000,156,25.00,50.00,201 to 500 employees
865,2000,162,25.00,50.00,201 to 500 employees
866,1996,445,1.00,5.00,51 to 200 employees
871,1992,0,500.00,1000.00,1001 to 5000 employees
873,2008,122,50.00,100.00,201 to 500 employees
875,2003,124,100.00,500.00,1001 to 5000 employees
877,1994,447,500.00,1000.00,201 to 500 employees
879,2004,445,50.00,100.00,501 to 1000 employees
1331,2004,445,50.00,100.00,501 to 1000 employees
886,1966,67,2.00,5000.00,10000+ employees
890,1992,327,10.00,25.00,51 to 200 employees
893,1991,449,500.00,1000.00,10000+ employees
1238,1991,449,500.00,1000.00,10000+ employees
1479,1991,449,500.00,1000.00,10000+ employees
1520,1991,449,500.00,1000.00,10000+ employees
1769,1991,449,500.00,1000.00,10000+ employees
901,2005,126,10.00,25.00,201 to 500 employees
903,1983,126,5.00,10000.00,5001 to 10000 employees
907,1904,132,2.00,5000.00,10000+ employees
953,1904,132,2.00,5000.00,10000+ employees
914,1993,453,10.00,25.00,51 to 200 employees
920,1992,454,10.00,25.00,51 to 200 employees
924,2006,109,100.00,500.00,201 to 500 employees
926,1855,126,50.00,100.00,1001 to 5000 employees
928,2012,455,10.00,25.00,51 to 200 employees
930,2011,354,10.00,25.00,51 to 200 employees
931,2001,0,100.00,500.00,501 to 1000 employees
934,1995,456,10.00,25.00,51 to 200 employees
938,1996,457,50.00,100.00,201 to 500 employees
939,1990,143,1.00,2000.00,1001 to 5000 employees
963,1990,143,1.00,2000.00,1001 to 5000 employees
940,1992,261,50.00,100.00,501 to 1000 employees
941,1957,142,500.00,1000.00,1001 to 5000 employees
942,2005,124,10.00,25.00,1 to 50 employees
949,1994,143,100.00,500.00,1001 to 5000 employees
950,1970,134,100.00,500.00,1001 to 5000 employees
957,1970,134,100.00,500.00,1001 to 5000 employees
974,1970,134,100.00,500.00,1001 to 5000 employees
1408,1970,134,100.00,500.00,1001 to 5000 employees
952,1992,327,10.00,25.00,51 to 200 employees
954,1966,67,2.00,5000.00,10000+ employees
956,2009,156,100.00,500.00,501 to 1000 employees
958,1997,126,25.00,50.00,5001 to 10000 employees
962,1987,463,2.00,5000.00,10000+ employees
